year,month,crop,state,season,rainfall_mm,temperature_c,demand_index,inflation_rate,price_per_quintal
2022,1,Tomato,Rajasthan,Year-round,100.9,13.2,1.089,16.5,1519.85
2022,1,Tomato,Gujarat,Year-round,104.0,11.5,1.088,16.5,1598.49
2022,1,Tomato,Bihar,Year-round,108.0,9.2,1.103,16.5,1598.06
2022,1,Tomato,West Bengal,Year-round,106.8,7.8,1.136,16.5,1442.99
2022,1,Tomato,Tamil Nadu,Year-round,126.6,8.8,1.113,16.5,1601.74
2022,1,Onion,Punjab,Rabi,72.1,15.2,0.925,16.5,1613.54
2022,1,Onion,Haryana,Rabi,64.6,10.6,0.904,16.5,1543.2
2022,1,Onion,UP,Rabi,45.1,18.0,0.898,16.5,1535.11
2022,1,Onion,Maharashtra,Rabi,106.4,8.2,0.938,16.5,1501.56
2022,1,Onion,Karnataka,Rabi,90.9,16.0,0.916,16.5,1533.9
2022,1,Onion,Andhra Pradesh,Rabi,75.4,12.0,0.867,16.5,1520.81
2022,1,Onion,Madhya Pradesh,Rabi,70.4,15.6,0.93,16.5,1405.12
2022,1,Onion,Rajasthan,Rabi,60.1,11.2,0.914,16.5,1447.38
2022,1,Onion,Gujarat,Rabi,34.1,11.1,0.946,16.5,1577.68
2022,1,Onion,Bihar,Rabi,25.9,12.1,0.867,16.5,1409.88
2022,1,Onion,West Bengal,Rabi,101.4,13.7,0.905,16.5,1446.28
2022,1,Onion,Tamil Nadu,Rabi,88.4,13.4,0.866,16.5,1525.9
2022,1,Soybean,Punjab,Kharif,142.2,9.8,0.924,16.5,5294.75
2022,1,Soybean,Haryana,Kharif,184.4,13.2,0.849,16.5,4629.34
2022,1,Soybean,UP,Kharif,175.4,8.3,0.884,16.5,4814.55
2022,1,Soybean,Maharashtra,Kharif,168.4,10.6,0.864,16.5,4550.07
2022,1,Soybean,Karnataka,Kharif,154.1,7.2,0.919,16.5,4722.58
2022,1,Soybean,Andhra Pradesh,Kharif,184.9,9.9,0.908,16.5,5054.25
2022,1,Soybean,Madhya Pradesh,Kharif,181.8,10.8,0.885,16.5,4726.9
2022,1,Soybean,Rajasthan,Kharif,163.9,9.6,0.894,16.5,5126.78
2022,1,Soybean,Gujarat,Kharif,166.9,11.4,0.882,16.5,4764.58
2022,1,Soybean,Bihar,Kharif,122.2,11.4,0.848,16.5,5101.47
2022,1,Soybean,West Bengal,Kharif,176.9,12.0,0.875,16.5,5018.32
2022,1,Soybean,Tamil Nadu,Kharif,198.5,9.0,0.878,16.5,4647.69
2022,1,Cotton,Punjab,Kharif,166.3,15.4,0.923,16.5,6771.51
2022,1,Cotton,Haryana,Kharif,152.9,16.1,0.936,16.5,6708.84
2022,1,Cotton,UP,Kharif,192.3,18.6,0.871,16.5,7111.58
2022,1,Cotton,Maharashtra,Kharif,186.7,15.6,0.952,16.5,6530.07
2022,1,Cotton,Karnataka,Kharif,160.9,15.0,0.912,16.5,6562.11
2022,1,Cotton,Andhra Pradesh,Kharif,170.2,18.2,0.877,16.5,7231.05
2022,1,Cotton,Madhya Pradesh,Kharif,193.0,13.6,0.936,16.5,6817.72
2022,1,Cotton,Rajasthan,Kharif,176.7,10.4,0.911,16.5,7407.98
2022,1,Cotton,Gujarat,Kharif,182.7,16.2,0.881,16.5,7425.27
2022,1,Cotton,Bihar,Kharif,162.6,15.1,0.874,16.5,7274.15
2022,1,Cotton,West Bengal,Kharif,189.2,14.6,0.936,16.5,7147.46
2022,1,Cotton,Tamil Nadu,Kharif,150.7,16.4,0.907,16.5,6417.77
2022,1,Sugarcane,Punjab,Year-round,195.5,20.5,1.034,16.5,397.43
2022,1,Sugarcane,Haryana,Year-round,142.2,22.1,1.137,16.5,428.14
2022,1,Sugarcane,UP,Year-round,152.1,21.6,1.113,16.5,382.27
2022,1,Sugarcane,Maharashtra,Year-round,143.2,21.4,1.06,16.5,400.13
2022,1,Sugarcane,Karnataka,Year-round,149.0,21.9,1.106,16.5,377.14
2022,1,Sugarcane,Andhra Pradesh,Year-round,155.1,20.7,1.111,16.5,423.59
2022,1,Sugarcane,Madhya Pradesh,Year-round,103.4,19.9,1.13,16.5,417.7
2022,1,Sugarcane,Rajasthan,Year-round,155.9,21.9,1.135,16.5,393.9
2022,1,Sugarcane,Gujarat,Year-round,135.6,21.0,1.063,16.5,418.24
2022,1,Sugarcane,Bihar,Year-round,207.5,22.8,1.039,16.5,410.91
2022,1,Sugarcane,West Bengal,Year-round,153.7,20.6,1.113,16.5,402.99
2022,1,Sugarcane,Tamil Nadu,Year-round,147.7,21.6,1.121,16.5,407.87
2022,1,Chilli,Punjab,Kharif,119.3,14.2,1.079,16.5,9233.71
2022,1,Chilli,Haryana,Kharif,114.9,17.0,1.009,16.5,10699.16
2022,1,Chilli,UP,Kharif,107.4,23.8,1.072,16.5,9767.13
2022,1,Chilli,Maharashtra,Kharif,127.0,15.2,1.096,16.5,10728.9
2022,1,Chilli,Karnataka,Kharif,129.9,18.6,1.059,16.5,9633.42
2022,1,Chilli,Andhra Pradesh,Kharif,118.7,17.7,1.026,16.5,9515.24
2022,1,Chilli,Madhya Pradesh,Kharif,122.4,16.9,1.032,16.5,10320.0
2022,1,Chilli,Rajasthan,Kharif,118.5,14.0,1.078,16.5,10773.99
2022,1,Chilli,Gujarat,Kharif,131.8,16.1,1.077,16.5,9862.98
2022,1,Chilli,Bihar,Kharif,113.0,16.0,1.013,16.5,9987.77
2022,1,Chilli,West Bengal,Kharif,96.2,15.8,1.069,16.5,10443.52
2022,1,Chilli,Tamil Nadu,Kharif,137.3,18.8,1.083,16.5,9641.02
2022,1,Gram,Punjab,Rabi,173.9,11.7,1.076,16.5,6640.3
2022,1,Gram,Haryana,Rabi,152.2,14.4,1.05,16.5,6726.19
2022,1,Gram,UP,Rabi,153.4,10.7,1.097,16.5,7060.27
2022,1,Gram,Maharashtra,Rabi,187.8,13.3,1.105,16.5,7346.98
2022,1,Gram,Karnataka,Rabi,189.3,11.5,1.063,16.5,7122.25
2022,1,Gram,Andhra Pradesh,Rabi,212.1,11.2,1.149,16.5,7143.5
2022,1,Gram,Madhya Pradesh,Rabi,165.1,11.6,1.137,16.5,7664.81
2022,1,Gram,Rajasthan,Rabi,211.4,12.2,1.114,16.5,7174.57
2022,1,Gram,Gujarat,Rabi,156.0,17.9,1.108,16.5,7692.42
2022,1,Gram,Bihar,Rabi,207.2,15.4,1.155,16.5,7506.8
2022,1,Gram,West Bengal,Rabi,205.8,11.1,1.121,16.5,7289.16
2022,1,Gram,Tamil Nadu,Rabi,209.1,12.6,1.103,16.5,6597.21
2022,1,Mustard,Punjab,Rabi,125.0,12.1,1.0,16.5,6406.29
2022,1,Mustard,Haryana,Rabi,123.8,15.9,1.0,16.5,6702.79
2022,1,Mustard,UP,Rabi,130.9,14.1,1.051,16.5,6636.12
2022,1,Mustard,Maharashtra,Rabi,128.8,10.4,1.028,16.5,6400.67
2022,1,Mustard,Karnataka,Rabi,119.1,14.8,1.028,16.5,6387.68
2022,1,Mustard,Andhra Pradesh,Rabi,134.0,19.0,1.05,16.5,6206.17
2022,1,Mustard,Madhya Pradesh,Rabi,146.7,11.5,1.015,16.5,6407.56
2022,1,Mustard,Rajasthan,Rabi,111.1,13.3,0.974,16.5,6794.85
2022,1,Mustard,Gujarat,Rabi,90.5,15.3,0.993,16.5,6370.7
2022,1,Mustard,Bihar,Rabi,95.7,14.9,1.02,16.5,6778.03
2022,1,Mustard,West Bengal,Rabi,104.2,11.1,0.973,16.5,6194.29
2022,1,Mustard,Tamil Nadu,Rabi,119.0,13.3,1.046,16.5,7083.31
2022,2,Wheat,Punjab,Rabi,119.0,25.6,1.145,16.5,3065.23
2022,2,Wheat,Haryana,Rabi,127.1,27.1,1.085,16.5,2784.51
2022,2,Wheat,UP,Rabi,124.2,28.5,1.158,16.5,3113.92
2022,2,Wheat,Maharashtra,Rabi,83.5,31.4,1.143,16.5,2790.46
2022,2,Wheat,Karnataka,Rabi,92.5,27.8,1.142,16.5,2955.49
2022,2,Wheat,Andhra Pradesh,Rabi,95.7,27.0,1.159,16.5,3142.23
2022,2,Wheat,Madhya Pradesh,Rabi,109.2,27.4,1.11,16.5,2787.75
2022,2,Wheat,Rajasthan,Rabi,115.5,31.9,1.08,16.5,2910.18
2022,2,Wheat,Gujarat,Rabi,101.8,29.5,1.093,16.5,2938.32
2022,2,Wheat,Bihar,Rabi,143.7,29.3,1.083,16.5,3086.2
2022,2,Wheat,West Bengal,Rabi,148.3,29.3,1.134,16.5,2766.69
2022,2,Wheat,Tamil Nadu,Rabi,129.2,30.8,1.1,16.5,2803.42
2022,2,Rice,Punjab,Kharif,167.3,32.2,1.109,16.5,2577.82
2022,2,Rice,Haryana,Kharif,114.6,30.6,1.069,16.5,2845.06
2022,2,Rice,UP,Kharif,109.7,31.4,1.109,16.5,2831.26
2022,2,Rice,Maharashtra,Kharif,127.9,26.5,1.143,16.5,2793.52
2022,2,Rice,Karnataka,Kharif,125.8,30.1,1.052,16.5,2745.74
2022,2,Rice,Andhra Pradesh,Kharif,120.3,32.3,1.068,16.5,2592.24
2022,2,Rice,Madhya Pradesh,Kharif,122.7,28.5,1.09,16.5,2888.31
2022,2,Rice,Rajasthan,Kharif,97.7,31.8,1.086,16.5,2703.43
2022,2,Rice,Gujarat,Kharif,137.2,32.0,1.114,16.5,2939.68
2022,2,Rice,Bihar,Kharif,138.3,32.8,1.055,16.5,2803.78
2022,2,Rice,West Bengal,Kharif,146.7,31.0,1.064,16.5,2915.98
2022,2,Rice,Tamil Nadu,Kharif,134.6,26.1,1.058,16.5,2676.84
2022,2,Maize,Punjab,Kharif,81.8,24.9,0.891,16.5,2408.32
2022,2,Maize,Haryana,Kharif,74.3,27.4,0.927,16.5,2692.91
2022,2,Maize,UP,Kharif,84.7,24.9,0.895,16.5,2757.46
2022,2,Maize,Maharashtra,Kharif,59.2,24.7,0.941,16.5,2731.48
2022,2,Maize,Karnataka,Kharif,63.9,23.1,0.905,16.5,2430.93
2022,2,Maize,Andhra Pradesh,Kharif,78.9,29.7,0.925,16.5,2737.09
2022,2,Maize,Madhya Pradesh,Kharif,73.2,26.0,0.895,16.5,2497.94
2022,2,Maize,Rajasthan,Kharif,81.9,23.7,0.97,16.5,2568.18
2022,2,Maize,Gujarat,Kharif,59.8,24.8,0.954,16.5,2766.27
2022,2,Maize,Bihar,Kharif,50.2,29.2,0.944,16.5,2485.75
2022,2,Maize,West Bengal,Kharif,88.0,27.5,0.885,16.5,2693.47
2022,2,Maize,Tamil Nadu,Kharif,66.1,26.2,0.892,16.5,2519.0
2022,2,Potato,Punjab,Rabi,111.0,31.9,0.818,16.5,903.4
2022,2,Potato,Haryana,Rabi,88.3,32.9,0.844,16.5,923.4
2022,2,Potato,UP,Rabi,95.4,31.2,0.824,16.5,870.57
2022,2,Potato,Maharashtra,Rabi,104.8,26.2,0.827,16.5,924.34
2022,2,Potato,Karnataka,Rabi,107.5,30.3,0.874,16.5,929.6
2022,2,Potato,Andhra Pradesh,Rabi,100.5,26.2,0.868,16.5,829.32
2022,2,Potato,Madhya Pradesh,Rabi,133.4,28.4,0.898,16.5,932.98
2022,2,Potato,Rajasthan,Rabi,98.5,32.2,0.879,16.5,824.81
2022,2,Potato,Gujarat,Rabi,124.3,30.7,0.821,16.5,844.53
2022,2,Potato,Bihar,Rabi,88.8,30.7,0.858,16.5,857.94
2022,2,Potato,West Bengal,Rabi,89.3,28.1,0.899,16.5,865.38
2022,2,Potato,Tamil Nadu,Rabi,106.9,27.1,0.873,16.5,843.85
2022,2,Tomato,Punjab,Year-round,146.7,31.0,0.852,16.5,1419.0
2022,2,Tomato,Haryana,Year-round,159.9,31.5,0.858,16.5,1241.88
2022,2,Tomato,UP,Year-round,131.9,35.7,0.85,16.5,1312.73
2022,2,Tomato,Maharashtra,Year-round,151.1,30.1,0.871,16.5,1342.85
2022,2,Tomato,Karnataka,Year-round,130.2,33.0,0.887,16.5,1330.64
2022,2,Tomato,Andhra Pradesh,Year-round,191.2,36.3,0.837,16.5,1320.6
2022,2,Tomato,Madhya Pradesh,Year-round,155.1,31.5,0.856,16.5,1308.35
2022,2,Tomato,Rajasthan,Year-round,158.9,32.2,0.823,16.5,1353.75
2022,2,Tomato,Gujarat,Year-round,121.0,31.3,0.84,16.5,1277.39
2022,2,Tomato,Bihar,Year-round,163.5,33.1,0.892,16.5,1427.35
2022,2,Tomato,West Bengal,Year-round,169.0,32.2,0.856,16.5,1385.89
2022,2,Tomato,Tamil Nadu,Year-round,136.3,31.9,0.823,16.5,1292.4
2022,2,Onion,Punjab,Rabi,176.5,29.2,1.133,16.5,2033.2
2022,2,Onion,Haryana,Rabi,184.1,23.6,1.169,16.5,2067.34
2022,2,Onion,UP,Rabi,180.3,23.8,1.106,16.5,2143.77
2022,2,Onion,Maharashtra,Rabi,163.5,25.8,1.078,16.5,2100.62
2022,2,Onion,Karnataka,Rabi,155.2,24.9,1.114,16.5,1933.57
2022,2,Onion,Andhra Pradesh,Rabi,183.1,23.8,1.134,16.5,2007.13
2022,2,Onion,Madhya Pradesh,Rabi,194.0,24.0,1.09,16.5,2077.33
2022,2,Onion,Rajasthan,Rabi,174.4,24.4,1.135,16.5,1894.14
2022,2,Onion,Gujarat,Rabi,189.0,19.3,1.074,16.5,1975.95
2022,2,Onion,Bihar,Rabi,208.3,19.0,1.131,16.5,1971.95
2022,2,Onion,West Bengal,Rabi,186.4,24.1,1.123,16.5,2131.68
2022,2,Onion,Tamil Nadu,Rabi,133.4,26.3,1.15,16.5,2026.68
2022,2,Soybean,Punjab,Kharif,139.5,26.4,1.178,16.5,6510.24
2022,2,Soybean,Haryana,Kharif,142.6,28.8,1.135,16.5,6830.32
2022,2,Soybean,UP,Kharif,191.5,29.1,1.108,16.5,6383.04
2022,2,Soybean,Maharashtra,Kharif,96.4,30.2,1.193,16.5,6752.54
2022,2,Soybean,Karnataka,Kharif,183.1,28.7,1.116,16.5,6124.0
2022,2,Soybean,Andhra Pradesh,Kharif,145.0,30.4,1.119,16.5,6764.0
2022,2,Soybean,Madhya Pradesh,Kharif,158.4,24.8,1.173,16.5,6228.5
2022,2,Soybean,Rajasthan,Kharif,186.9,32.1,1.131,16.5,5966.6
2022,2,Soybean,Gujarat,Kharif,149.4,28.6,1.086,16.5,5894.78
2022,2,Soybean,Bihar,Kharif,198.4,31.7,1.093,16.5,6457.13
2022,2,Soybean,West Bengal,Kharif,173.1,31.5,1.103,16.5,5858.33
2022,2,Soybean,Tamil Nadu,Kharif,157.1,26.0,1.144,16.5,6684.44
2022,2,Cotton,Punjab,Kharif,160.0,39.7,0.859,16.5,6688.95
2022,2,Cotton,Haryana,Kharif,180.4,39.5,0.882,16.5,7011.53
2022,2,Cotton,UP,Kharif,163.6,37.6,0.916,16.5,7211.68
2022,2,Cotton,Maharashtra,Kharif,157.7,40.3,0.868,16.5,6675.86
2022,2,Cotton,Karnataka,Kharif,170.1,38.8,0.878,16.5,6823.51
2022,2,Cotton,Andhra Pradesh,Kharif,174.9,38.8,0.9,16.5,7107.11
2022,2,Cotton,Madhya Pradesh,Kharif,174.9,37.4,0.916,16.5,7059.21
2022,2,Cotton,Rajasthan,Kharif,164.6,39.0,0.883,16.5,6999.38
2022,2,Cotton,Gujarat,Kharif,192.7,39.0,0.893,16.5,7701.88
2022,2,Cotton,Bihar,Kharif,187.4,40.3,0.854,16.5,6684.05
2022,2,Cotton,West Bengal,Kharif,149.1,41.7,0.909,16.5,7278.2
2022,2,Cotton,Tamil Nadu,Kharif,184.0,40.7,0.855,16.5,7453.54
2022,2,Sugarcane,Punjab,Year-round,130.8,24.4,1.115,16.5,479.01
2022,2,Sugarcane,Haryana,Year-round,143.6,21.7,1.18,16.5,468.64
2022,2,Sugarcane,UP,Year-round,130.8,21.8,1.136,16.5,436.08
2022,2,Sugarcane,Maharashtra,Year-round,152.0,24.1,1.183,16.5,470.28
2022,2,Sugarcane,Karnataka,Year-round,116.2,22.9,1.162,16.5,479.56
2022,2,Sugarcane,Andhra Pradesh,Year-round,123.4,26.9,1.143,16.5,414.83
2022,2,Sugarcane,Madhya Pradesh,Year-round,130.2,25.6,1.149,16.5,425.29
2022,2,Sugarcane,Rajasthan,Year-round,131.1,21.9,1.108,16.5,463.5
2022,2,Sugarcane,Gujarat,Year-round,120.6,24.6,1.16,16.5,450.01
2022,2,Sugarcane,Bihar,Year-round,96.4,25.0,1.156,16.5,464.42
2022,2,Sugarcane,West Bengal,Year-round,118.1,24.3,1.123,16.5,412.68
2022,2,Sugarcane,Tamil Nadu,Year-round,121.3,25.4,1.15,16.5,422.29
2022,2,Chilli,Punjab,Kharif,113.1,23.1,0.998,16.5,9847.32
2022,2,Chilli,Haryana,Kharif,143.5,22.5,1.014,16.5,9732.68
2022,2,Chilli,UP,Kharif,124.4,27.6,1.0,16.5,10997.16
2022,2,Chilli,Maharashtra,Kharif,124.6,22.6,1.039,16.5,11148.4
2022,2,Chilli,Karnataka,Kharif,113.6,20.2,1.065,16.5,10344.52
2022,2,Chilli,Andhra Pradesh,Kharif,118.6,24.0,1.015,16.5,11005.73
2022,2,Chilli,Madhya Pradesh,Kharif,118.5,24.1,1.017,16.5,9638.88
2022,2,Chilli,Rajasthan,Kharif,173.5,25.3,0.993,16.5,11124.42
2022,2,Chilli,Gujarat,Kharif,124.0,24.9,1.002,16.5,10440.79
2022,2,Chilli,Bihar,Kharif,138.2,19.6,0.98,16.5,9659.69
2022,2,Chilli,West Bengal,Kharif,151.7,23.5,0.978,16.5,10626.48
2022,2,Chilli,Tamil Nadu,Kharif,76.1,24.0,1.074,16.5,10912.29
2022,2,Gram,Punjab,Rabi,153.1,24.3,0.972,16.5,6492.32
2022,2,Gram,Haryana,Rabi,154.6,23.9,0.912,16.5,6493.66
2022,2,Gram,UP,Rabi,99.4,21.5,0.979,16.5,7146.23
2022,2,Gram,Maharashtra,Rabi,116.8,23.7,0.966,16.5,7253.73
2022,2,Gram,Karnataka,Rabi,132.9,18.8,0.984,16.5,6970.31
2022,2,Gram,Andhra Pradesh,Rabi,159.9,21.2,0.977,16.5,6721.64
2022,2,Gram,Madhya Pradesh,Rabi,111.9,22.8,0.947,16.5,7117.24
2022,2,Gram,Rajasthan,Rabi,115.1,23.8,0.929,16.5,6962.91
2022,2,Gram,Gujarat,Rabi,118.9,24.1,0.961,16.5,6497.53
2022,2,Gram,Bihar,Rabi,106.1,22.5,0.963,16.5,6601.91
2022,2,Gram,West Bengal,Rabi,110.5,22.6,0.899,16.5,6799.96
2022,2,Gram,Tamil Nadu,Rabi,98.7,19.3,0.97,16.5,7185.65
2022,2,Mustard,Punjab,Rabi,130.2,28.5,0.866,16.5,5821.16
2022,2,Mustard,Haryana,Rabi,108.3,30.3,0.872,16.5,6057.17
2022,2,Mustard,UP,Rabi,99.2,28.4,0.842,16.5,5995.43
2022,2,Mustard,Maharashtra,Rabi,98.7,29.9,0.849,16.5,5623.95
2022,2,Mustard,Karnataka,Rabi,109.7,22.6,0.829,16.5,6440.46
2022,2,Mustard,Andhra Pradesh,Rabi,96.7,29.8,0.85,16.5,6015.96
2022,2,Mustard,Madhya Pradesh,Rabi,72.3,26.7,0.896,16.5,5825.69
2022,2,Mustard,Rajasthan,Rabi,71.7,24.3,0.896,16.5,5593.42
2022,2,Mustard,Gujarat,Rabi,87.3,28.2,0.901,16.5,5707.7
2022,2,Mustard,Bihar,Rabi,84.7,31.4,0.849,16.5,6068.91
2022,2,Mustard,West Bengal,Rabi,115.8,27.7,0.85,16.5,5705.01
2022,2,Mustard,Tamil Nadu,Rabi,81.0,24.4,0.859,16.5,6346.51
2022,3,Wheat,Punjab,Rabi,159.8,34.4,1.0,16.5,2701.55
2022,3,Wheat,Haryana,Rabi,119.9,31.0,1.021,16.5,2882.54
2022,3,Wheat,UP,Rabi,174.9,31.8,1.017,16.5,2574.52
2022,3,Wheat,Maharashtra,Rabi,165.3,36.5,0.948,16.5,2800.98
2022,3,Wheat,Karnataka,Rabi,147.3,35.0,0.982,16.5,2665.49
2022,3,Wheat,Andhra Pradesh,Rabi,166.4,37.6,0.986,16.5,2681.23
2022,3,Wheat,Madhya Pradesh,Rabi,166.4,31.8,0.966,16.5,2956.98
2022,3,Wheat,Rajasthan,Rabi,159.8,30.9,1.041,16.5,2766.86
2022,3,Wheat,Gujarat,Rabi,173.4,32.1,1.032,16.5,2707.92
2022,3,Wheat,Bihar,Rabi,159.8,35.2,1.026,16.5,2917.76
2022,3,Wheat,West Bengal,Rabi,137.3,34.9,1.017,16.5,2896.38
2022,3,Wheat,Tamil Nadu,Rabi,131.0,32.7,0.967,16.5,2804.32
2022,3,Rice,Punjab,Kharif,117.6,32.6,0.884,16.5,2457.57
2022,3,Rice,Haryana,Kharif,135.9,33.1,0.9,16.5,2520.73
2022,3,Rice,UP,Kharif,127.4,29.6,0.866,16.5,2359.53
2022,3,Rice,Maharashtra,Kharif,157.6,28.1,0.891,16.5,2255.85
2022,3,Rice,Karnataka,Kharif,150.5,27.3,0.862,16.5,2270.54
2022,3,Rice,Andhra Pradesh,Kharif,125.4,29.8,0.845,16.5,2404.83
2022,3,Rice,Madhya Pradesh,Kharif,149.4,26.1,0.899,16.5,2615.78
2022,3,Rice,Rajasthan,Kharif,152.4,29.7,0.91,16.5,2260.36
2022,3,Rice,Gujarat,Kharif,166.2,29.4,0.86,16.5,2387.27
2022,3,Rice,Bihar,Kharif,126.0,27.8,0.839,16.5,2287.52
2022,3,Rice,West Bengal,Kharif,141.3,34.1,0.84,16.5,2428.5
2022,3,Rice,Tamil Nadu,Kharif,133.9,30.9,0.839,16.5,2413.47
2022,3,Maize,Punjab,Kharif,85.4,23.6,1.101,16.5,3051.74
2022,3,Maize,Haryana,Kharif,66.3,24.3,1.151,16.5,3022.41
2022,3,Maize,UP,Kharif,60.9,27.3,1.178,16.5,3108.97
2022,3,Maize,Maharashtra,Kharif,99.5,24.9,1.116,16.5,2746.14
2022,3,Maize,Karnataka,Kharif,49.0,24.6,1.131,16.5,2916.18
2022,3,Maize,Andhra Pradesh,Kharif,65.1,24.5,1.154,16.5,3157.3
2022,3,Maize,Madhya Pradesh,Kharif,70.4,23.9,1.156,16.5,2856.16
2022,3,Maize,Rajasthan,Kharif,50.0,22.0,1.109,16.5,3105.66
2022,3,Maize,Gujarat,Kharif,89.9,25.9,1.077,16.5,2777.3
2022,3,Maize,Bihar,Kharif,84.5,26.4,1.167,16.5,3031.69
2022,3,Maize,West Bengal,Kharif,71.8,25.3,1.095,16.5,2799.53
2022,3,Maize,Tamil Nadu,Kharif,108.9,24.5,1.147,16.5,3048.89
2022,3,Potato,Punjab,Rabi,123.4,21.1,0.966,16.5,988.6
2022,3,Potato,Haryana,Rabi,139.7,21.9,0.913,16.5,960.18
2022,3,Potato,UP,Rabi,99.4,22.0,0.933,16.5,940.91
2022,3,Potato,Maharashtra,Rabi,131.2,22.0,0.971,16.5,1025.27
2022,3,Potato,Karnataka,Rabi,79.3,26.7,0.919,16.5,948.12
2022,3,Potato,Andhra Pradesh,Rabi,141.9,23.5,0.986,16.5,1038.73
2022,3,Potato,Madhya Pradesh,Rabi,113.0,22.4,0.986,16.5,909.63
2022,3,Potato,Rajasthan,Rabi,102.7,23.3,0.92,16.5,1031.75
2022,3,Potato,Gujarat,Rabi,166.7,22.8,0.946,16.5,1024.12
2022,3,Potato,Bihar,Rabi,136.0,21.7,0.973,16.5,951.09
2022,3,Potato,West Bengal,Rabi,125.3,21.9,0.956,16.5,953.47
2022,3,Potato,Tamil Nadu,Rabi,122.2,25.7,0.944,16.5,965.02
2022,3,Tomato,Punjab,Year-round,120.3,29.1,0.978,16.5,1541.64
2022,3,Tomato,Haryana,Year-round,147.7,26.0,1.032,16.5,1575.39
2022,3,Tomato,UP,Year-round,167.3,27.9,1.059,16.5,1659.94
2022,3,Tomato,Maharashtra,Year-round,145.4,27.1,0.981,16.5,1595.71
2022,3,Tomato,Karnataka,Year-round,151.7,25.0,1.012,16.5,1625.76
2022,3,Tomato,Andhra Pradesh,Year-round,121.1,24.2,1.002,16.5,1514.05
2022,3,Tomato,Madhya Pradesh,Year-round,124.3,29.2,1.06,16.5,1440.43
2022,3,Tomato,Rajasthan,Year-round,131.3,29.3,1.001,16.5,1640.34
2022,3,Tomato,Gujarat,Year-round,123.0,28.4,1.054,16.5,1449.39
2022,3,Tomato,Bihar,Year-round,161.4,26.4,1.036,16.5,1589.33
2022,3,Tomato,West Bengal,Year-round,131.0,24.6,0.979,16.5,1637.14
2022,3,Tomato,Tamil Nadu,Year-round,154.4,25.7,1.019,16.5,1479.58
2022,3,Onion,Punjab,Rabi,102.0,35.8,0.907,16.5,1679.36
2022,3,Onion,Haryana,Rabi,116.1,32.9,0.908,16.5,1511.99
2022,3,Onion,UP,Rabi,147.3,33.9,0.913,16.5,1638.36
2022,3,Onion,Maharashtra,Rabi,110.6,34.9,0.906,16.5,1721.76
2022,3,Onion,Karnataka,Rabi,116.5,35.5,0.899,16.5,1621.18
2022,3,Onion,Andhra Pradesh,Rabi,97.3,29.1,0.927,16.5,1586.5
2022,3,Onion,Madhya Pradesh,Rabi,61.3,35.1,0.932,16.5,1501.87
2022,3,Onion,Rajasthan,Rabi,81.3,34.5,0.894,16.5,1694.94
2022,3,Onion,Gujarat,Rabi,118.1,34.8,0.914,16.5,1531.99
2022,3,Onion,Bihar,Rabi,98.8,34.1,0.87,16.5,1544.03
2022,3,Onion,West Bengal,Rabi,144.2,34.4,0.911,16.5,1497.75
2022,3,Onion,Tamil Nadu,Rabi,81.4,32.5,0.854,16.5,1489.26
2022,3,Soybean,Punjab,Kharif,84.2,22.5,0.999,16.5,6229.08
2022,3,Soybean,Haryana,Kharif,55.8,23.7,1.071,16.5,5810.09
2022,3,Soybean,UP,Kharif,64.6,27.0,1.074,16.5,5877.94
2022,3,Soybean,Maharashtra,Kharif,87.3,26.9,1.066,16.5,6219.29
2022,3,Soybean,Karnataka,Kharif,79.2,24.5,1.077,16.5,5640.83
2022,3,Soybean,Andhra Pradesh,Kharif,44.1,19.6,1.085,16.5,5905.58
2022,3,Soybean,Madhya Pradesh,Kharif,39.0,20.5,1.043,16.5,5786.79
2022,3,Soybean,Rajasthan,Kharif,61.5,25.1,1.083,16.5,6335.26
2022,3,Soybean,Gujarat,Kharif,52.1,21.6,1.007,16.5,5583.12
2022,3,Soybean,Bihar,Kharif,81.0,21.6,0.992,16.5,6089.53
2022,3,Soybean,West Bengal,Kharif,95.3,21.4,1.04,16.5,6384.45
2022,3,Soybean,Tamil Nadu,Kharif,82.7,23.8,1.042,16.5,5539.82
2022,3,Cotton,Punjab,Kharif,25.3,28.0,0.912,16.5,8869.56
2022,3,Cotton,Haryana,Kharif,30.2,31.1,0.895,16.5,8943.26
2022,3,Cotton,UP,Kharif,42.7,28.7,0.931,16.5,8716.46
2022,3,Cotton,Maharashtra,Kharif,36.8,32.5,0.967,16.5,8973.26
2022,3,Cotton,Karnataka,Kharif,4.1,29.4,0.982,16.5,9111.44
2022,3,Cotton,Andhra Pradesh,Kharif,61.1,30.2,0.921,16.5,8935.73
2022,3,Cotton,Madhya Pradesh,Kharif,81.1,34.2,0.97,16.5,8303.51
2022,3,Cotton,Rajasthan,Kharif,24.5,33.1,0.947,16.5,8696.69
2022,3,Cotton,Gujarat,Kharif,56.4,30.6,0.913,16.5,8348.44
2022,3,Cotton,Bihar,Kharif,42.0,30.2,0.917,16.5,9191.58
2022,3,Cotton,West Bengal,Kharif,15.7,33.8,0.937,16.5,8972.88
2022,3,Cotton,Tamil Nadu,Kharif,33.1,31.9,0.91,16.5,8622.07
2022,3,Sugarcane,Punjab,Year-round,141.6,21.8,1.053,16.5,429.79
